image_id,chest,arm,side,zone,overlap,position,size,seed,orig_w,orig_h,crop_x0,crop_y0,crop_side,scale,lung_pct,lung_x0,lung_y0,lung_x1,lung_y1,cx,cy,mask_x0,mask_y0,mask_x1,mask_y1,mask_px_requested,mask_px_achieved,edit_inside,local_std,edit_norm,cnr,structure_density,density_spread,det_edited,det_background,gain,n_boxes,coord_space,prompt,skip_ratio,guidance,steps
c0003_left_mid_clear_small,c0003,lesion,left,mid,clear,lateral,small,2054608151,2834,2851,0,8,2834,0.18066,35,0.0977,0.0391,0.4258,0.8301,0.2385,0.4346,0.1926,0.3887,0.2844,0.4805,47,47.0,61.84,29.14,2.1221,2.8009,0.682,0.7809,0.9879,0.0,0.9879,5,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0003_left_mid_moderate_small,c0003,lesion,left,mid,moderate,lateral,small,655346389,2834,2851,0,8,2834,0.18066,35,0.0977,0.0391,0.4258,0.8301,0.2038,0.4346,0.1579,0.3887,0.2497,0.4805,47,47.0,23.37,46.04,0.5077,-0.0672,0.8254,0.7809,0.8331,0.0,0.8331,6,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0003_left_mid_on_structure_small,c0003,lesion,left,mid,on_structure,medial,small,2144382802,2834,2851,0,8,2834,0.18066,35,0.0977,0.0391,0.4258,0.8301,0.3776,0.4346,0.3317,0.3887,0.4235,0.4805,47,47.0,34.79,45.25,0.7688,1.024,1.2207,0.7809,0.0881,0.0,0.0881,6,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0003_left_mid_clear_medium,c0003,lesion,left,mid,clear,medial,medium,612651484,2834,2851,0,8,2834,0.18066,35,0.0977,0.0391,0.4258,0.8301,0.272,0.4346,0.2134,0.376,0.3306,0.4932,60,60.0,60.52,35.2,1.7192,2.3924,0.6683,0.6253,0.6958,0.0,0.6958,6,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0003_left_mid_moderate_medium,c0003,lesion,left,mid,moderate,lateral,medium,2006411753,2834,2851,0,8,2834,0.18066,35,0.0977,0.0391,0.4258,0.8301,0.2104,0.4346,0.1519,0.376,0.269,0.4932,60,60.0,49.73,55.9,0.8896,1.1167,0.7845,0.6253,0.98,0.0,0.98,5,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0003_left_mid_on_structure_medium,c0003,lesion,left,mid,on_structure,medial,medium,1071706383,2834,2851,0,8,2834,0.18066,35,0.0977,0.0391,0.4258,0.8301,0.3643,0.4346,0.3057,0.376,0.4229,0.4932,60,60.0,37.17,48.84,0.7609,0.9675,1.1251,0.6253,0.0,0.0,0.0,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0003_left_mid_clear_large,c0003,lesion,left,mid,clear,medial,large,1782106810,2834,2851,0,8,2834,0.18066,35,0.0977,0.0391,0.4258,0.8301,0.2705,0.4346,0.1983,0.3623,0.3428,0.5068,74,74.0,47.5,35.22,1.3487,1.8317,0.6544,0.462,0.0,0.0,0.0,1,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0003_left_mid_clear_large__null,c0003,null_edit,left,mid,clear,medial,large,1782106810,2834,2851,0,8,2834,0.18066,35,0.0977,0.0391,0.4258,0.8301,0.2705,0.4346,0.1983,0.3623,0.3428,0.5068,74,74.0,11.33,35.22,0.3218,0.0201,0.6544,0.462,0.0,0.0,0.0,1,fraction_of_image,"Normal right lung parenchyma, no focal abnormality",0.3,7.5,200
c0003_left_mid_moderate_large,c0003,lesion,left,mid,moderate,lateral,large,1739620830,2834,2851,0,8,2834,0.18066,35,0.0977,0.0391,0.4258,0.8301,0.2176,0.4346,0.1454,0.3623,0.2899,0.5068,74,74.0,52.91,59.18,0.8941,1.1446,0.7664,0.462,0.6453,0.0,0.6453,8,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0003_left_mid_on_structure_large,c0003,lesion,left,mid,on_structure,lateral,large,960529491,2834,2851,0,8,2834,0.18066,35,0.0977,0.0391,0.4258,0.8301,0.1824,0.4346,0.1101,0.3623,0.2546,0.5068,74,74.0,19.81,58.19,0.3404,-0.0232,1.0068,0.462,0.9592,0.0,0.9592,5,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0003_left_lower_clear_small,c0003,lesion,left,lower,clear,lateral,small,1810383606,2834,2851,0,8,2834,0.18066,35,0.0977,0.0391,0.4258,0.8301,0.1458,0.6561,0.1,0.6102,0.1917,0.702,47,47.0,25.94,59.78,0.434,0.3325,0.5083,0.7457,0.0,0.0,0.0,6,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0003_left_lower_moderate_small,c0003,lesion,left,lower,moderate,medial,small,579002454,2834,2851,0,8,2834,0.18066,35,0.0977,0.0391,0.4258,0.8301,0.3428,0.6561,0.2969,0.6102,0.3887,0.702,47,47.0,22.28,46.06,0.4837,-0.0342,0.9049,0.7457,0.079,0.0,0.079,6,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0003_left_lower_on_structure_small,c0003,lesion,left,lower,on_structure,lateral,small,1330508111,2834,2851,0,8,2834,0.18066,35,0.0977,0.0391,0.4258,0.8301,0.2617,0.6561,0.2158,0.6102,0.3076,0.702,47,47.0,45.34,53.68,0.8447,1.1562,1.1889,0.7457,0.9553,0.0,0.9553,7,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0003_left_lower_clear_medium,c0003,lesion,left,lower,clear,lateral,medium,182918335,2834,2851,0,8,2834,0.18066,35,0.0977,0.0391,0.4258,0.8301,0.1797,0.6561,0.1211,0.5975,0.2383,0.7146,60,60.0,64.17,51.03,1.2574,1.9226,0.5512,0.6544,0.8889,0.0,0.8889,6,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0003_left_lower_moderate_medium,c0003,lesion,left,lower,moderate,lateral,medium,542351558,2834,2851,0,8,2834,0.18066,35,0.0977,0.0391,0.4258,0.8301,0.231,0.6561,0.1724,0.5975,0.2896,0.7146,60,60.0,48.25,54.43,0.8864,1.3722,0.9568,0.6544,0.9864,0.0,0.9864,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0003_left_lower_on_structure_medium,c0003,lesion,left,lower,on_structure,medial,medium,300730833,2834,2851,0,8,2834,0.18066,35,0.0977,0.0391,0.4258,0.8301,0.2925,0.6561,0.2339,0.5975,0.3511,0.7146,60,60.0,34.07,53.41,0.6379,0.8891,1.1271,0.6544,0.9572,0.0,0.9572,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0003_left_lower_clear_large,c0003,lesion,left,lower,clear,lateral,large,630045977,2834,2851,0,8,2834,0.18066,35,0.0977,0.0391,0.4258,0.8301,0.1912,0.6561,0.1189,0.5838,0.2634,0.7283,74,74.0,56.99,53.17,1.0719,1.6873,0.6565,0.5574,0.918,0.0,0.918,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0003_left_lower_clear_large__null,c0003,null_edit,left,lower,clear,lateral,large,630045977,2834,2851,0,8,2834,0.18066,35,0.0977,0.0391,0.4258,0.8301,0.1912,0.6561,0.1189,0.5838,0.2634,0.7283,74,74.0,26.15,53.17,0.4919,-0.1272,0.6565,0.5574,0.0,0.0,0.0,3,fraction_of_image,"Normal right lung parenchyma, no focal abnormality",0.3,7.5,200
c0003_left_lower_moderate_large,c0003,lesion,left,lower,moderate,medial,large,1721916652,2834,2851,0,8,2834,0.18066,35,0.0977,0.0391,0.4258,0.8301,0.3323,0.6561,0.26,0.5838,0.4045,0.7283,74,74.0,26.82,48.04,0.5584,0.4798,1.0144,0.5574,0.4543,0.0,0.4543,6,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0003_left_lower_on_structure_large,c0003,lesion,left,lower,on_structure,medial,large,548116078,2834,2851,0,8,2834,0.18066,35,0.0977,0.0391,0.4258,0.8301,0.3058,0.6561,0.2335,0.5838,0.3781,0.7283,74,74.0,35.9,49.28,0.7285,0.8244,1.1082,0.5574,0.6035,0.0,0.6035,5,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_upper_clear_small,c0003,lesion,right,upper,clear,medial,small,910562755,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.6375,0.2151,0.5916,0.1692,0.6834,0.261,47,47.0,64.29,22.13,2.9051,3.9303,0.4599,1.1366,0.8901,0.0,0.8901,7,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_upper_moderate_small,c0003,lesion,right,upper,moderate,medial,small,1231264122,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.7158,0.2151,0.6699,0.1692,0.7617,0.261,47,47.0,74.48,30.27,2.4602,3.1669,0.682,1.1366,0.986,0.0,0.986,4,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_upper_on_structure_small,c0003,lesion,right,upper,on_structure,lateral,small,2101911007,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.8463,0.2151,0.8004,0.1692,0.8922,0.261,47,47.0,6.68,35.5,0.1882,-0.1823,1.5109,1.1366,0.0,0.0,0.0,6,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_upper_clear_medium,c0003,lesion,right,upper,clear,medial,medium,2014994499,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.6221,0.2151,0.5635,0.1565,0.6807,0.2737,60,60.0,56.97,34.03,1.6741,2.249,0.437,1.113,0.3245,0.0,0.3245,5,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_upper_moderate_medium,c0003,lesion,right,upper,moderate,medial,medium,1786908946,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.7158,0.2151,0.6572,0.1565,0.7744,0.2737,60,60.0,69.58,50.38,1.3812,1.9107,0.6773,1.113,0.986,0.0,0.986,3,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_upper_on_structure_medium,c0003,lesion,right,upper,on_structure,lateral,medium,1287053350,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.8096,0.2151,0.751,0.1565,0.8682,0.2737,60,60.0,10.98,48.77,0.2251,-0.0572,1.4229,1.113,0.0,0.0,0.0,6,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_upper_clear_large,c0003,lesion,right,upper,clear,medial,large,2041015563,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.6336,0.2151,0.5613,0.1429,0.7058,0.2874,74,74.0,64.98,39.09,1.6623,2.0338,0.4433,0.9992,0.4194,0.0,0.4194,7,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_upper_clear_large__null,c0003,null_edit,right,upper,clear,medial,large,2041015563,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.6336,0.2151,0.5613,0.1429,0.7058,0.2874,74,74.0,10.65,39.09,0.2725,-0.1349,0.4433,0.9992,0.0,0.0,0.0,5,fraction_of_image,"Normal left lung parenchyma, no focal abnormality",0.3,7.5,200
c0003_right_upper_moderate_large,c0003,lesion,right,upper,moderate,medial,large,828800963,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.7158,0.2151,0.6436,0.1429,0.7881,0.2874,74,74.0,65.91,58.57,1.1254,1.5838,0.6707,0.9992,0.9711,0.0,0.9711,6,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_upper_on_structure_large,c0003,lesion,right,upper,on_structure,lateral,large,686873491,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.7981,0.2151,0.7258,0.1429,0.8704,0.2874,74,74.0,11.4,57.1,0.1997,-0.1164,1.2882,0.9992,0.2538,0.0,0.2538,5,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_mid_clear_small,c0003,lesion,right,mid,clear,lateral,small,322138028,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.768,0.4268,0.7221,0.3809,0.8139,0.4727,47,47.0,22.8,38.11,0.5983,-0.8041,0.6701,0.9519,0.0,0.0,0.0,4,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_mid_moderate_small,c0003,lesion,right,mid,moderate,medial,small,1608383349,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.6506,0.4268,0.6047,0.3809,0.6965,0.4727,47,47.0,46.42,26.55,1.7485,2.0812,0.8399,0.9519,0.5216,0.0,0.5216,4,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_mid_on_structure_small,c0003,lesion,right,mid,on_structure,lateral,small,471153156,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.8202,0.4268,0.7743,0.3809,0.8661,0.4727,47,47.0,15.61,56.52,0.2761,-0.4021,1.1795,0.9519,0.0,0.0,0.0,4,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_mid_clear_medium,c0003,lesion,right,mid,clear,lateral,medium,638426908,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.7627,0.4268,0.7041,0.3682,0.8213,0.4854,60,60.0,24.45,51.44,0.4753,0.0769,0.699,0.7167,0.6487,0.0,0.6487,4,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_mid_moderate_medium,c0003,lesion,right,mid,moderate,medial,medium,1375639529,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.6689,0.4268,0.6104,0.3682,0.7275,0.4854,60,60.0,62.63,29.69,2.1094,2.7839,0.829,0.7167,0.7575,0.0,0.7575,8,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_mid_on_structure_medium,c0003,lesion,right,mid,on_structure,lateral,medium,795544139,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.8096,0.4268,0.751,0.3682,0.8682,0.4854,60,60.0,18.72,53.62,0.3491,-0.4858,1.0651,0.7167,0.0,0.0,0.0,3,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_mid_clear_large,c0003,lesion,right,mid,clear,lateral,large,12053827,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.7261,0.4268,0.6538,0.3545,0.7984,0.499,74,74.0,55.77,39.25,1.4209,1.7494,0.7324,0.5082,0.9747,0.0,0.9747,7,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_mid_clear_large__null,c0003,null_edit,right,mid,clear,lateral,large,12053827,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.7261,0.4268,0.6538,0.3545,0.7984,0.499,74,74.0,10.68,39.25,0.2721,-0.1895,0.7324,0.5082,0.0,0.0,0.0,4,fraction_of_image,"Normal left lung parenchyma, no focal abnormality",0.3,7.5,200
c0003_right_mid_moderate_large,c0003,lesion,right,mid,moderate,medial,large,57717142,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.6644,0.4268,0.5921,0.3545,0.7367,0.499,74,74.0,55.62,39.4,1.4119,1.8372,0.8021,0.5082,0.9032,0.0,0.9032,5,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_mid_on_structure_large,c0003,lesion,right,mid,on_structure,lateral,large,1496303290,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.7981,0.4268,0.7258,0.3545,0.8704,0.499,74,74.0,16.13,53.27,0.3029,-0.4263,0.9725,0.5082,0.0,0.0,0.0,3,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_lower_clear_small,c0003,lesion,right,lower,clear,lateral,small,590670323,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.7941,0.6384,0.7482,0.5925,0.84,0.6843,47,47.0,16.46,35.18,0.4678,0.4371,0.426,1.0412,0.0,0.0,0.0,5,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_lower_moderate_small,c0003,lesion,right,lower,moderate,medial,small,1296584235,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.7158,0.6384,0.6699,0.5925,0.7617,0.6843,47,47.0,18.11,50.87,0.356,0.1764,0.7552,1.0412,0.0771,0.0,0.0771,4,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_lower_on_structure_small,c0003,lesion,right,lower,on_structure,medial,small,508600066,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.6636,0.6384,0.6177,0.5925,0.7095,0.6843,47,47.0,34.13,47.1,0.7246,0.8675,1.4373,1.0412,0.9251,0.0,0.9251,4,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_lower_clear_medium,c0003,lesion,right,lower,clear,lateral,medium,1222046655,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.7979,0.6384,0.7393,0.5798,0.8564,0.697,60,60.0,36.6,39.82,0.9193,1.221,0.4533,0.9865,0.9379,0.0,0.9379,4,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_lower_moderate_medium,c0003,lesion,right,lower,moderate,medial,medium,1045864250,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.7158,0.6384,0.6572,0.5798,0.7744,0.697,60,60.0,20.76,48.61,0.4272,0.3534,0.7919,0.9865,0.0,0.0,0.0,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_lower_on_structure_medium,c0003,lesion,right,lower,on_structure,medial,medium,381047508,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.6338,0.6384,0.5752,0.5798,0.6924,0.697,60,60.0,23.6,43.81,0.5386,0.5165,1.415,0.9865,0.9616,0.0,0.9616,3,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_lower_clear_large,c0003,lesion,right,lower,clear,lateral,large,720852974,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.7878,0.6384,0.7155,0.5661,0.8601,0.7107,74,74.0,37.2,45.36,0.8199,1.1542,0.4945,0.9142,0.948,0.0668,0.8813,6,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_lower_clear_large__null,c0003,null_edit,right,lower,clear,lateral,large,720852974,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.7878,0.6384,0.7155,0.5661,0.8601,0.7107,74,74.0,14.52,45.36,0.32,0.028,0.4945,0.9142,0.4598,0.0668,0.3931,6,fraction_of_image,"Normal left lung parenchyma, no focal abnormality",0.3,7.5,200
c0003_right_lower_moderate_large,c0003,lesion,right,lower,moderate,medial,large,66108401,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.7158,0.6384,0.6436,0.5661,0.7881,0.7107,74,74.0,27.99,48.09,0.582,0.5456,0.8127,0.9142,0.1724,0.0,0.1724,5,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0003_right_lower_on_structure_large,c0003,lesion,right,lower,on_structure,medial,large,1226541100,2834,2851,0,8,2834,0.18066,35,0.5371,0.0488,0.8945,0.8047,0.6541,0.6384,0.5819,0.5661,0.7264,0.7107,74,74.0,27.64,47.17,0.586,0.8635,1.3834,0.9142,0.9306,0.0,0.9306,4,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0005_left_upper_clear_small,c0005,lesion,left,upper,clear,medial,small,933051160,2820,2861,0,20,2820,0.18156,45,0.0781,0.1562,0.4434,0.8184,0.3414,0.3019,0.2955,0.256,0.3873,0.3478,47,47.0,68.18,23.28,2.9291,3.8505,0.5013,0.9812,0.9879,0.0,0.9879,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0005_left_upper_moderate_small,c0005,lesion,left,upper,moderate,lateral,small,1724203556,2820,2861,0,20,2820,0.18156,45,0.0781,0.1562,0.4434,0.8184,0.2607,0.3019,0.2148,0.256,0.3066,0.3478,47,47.0,87.07,53.7,1.6216,2.0848,0.7835,0.9812,0.9806,0.0,0.9806,6,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0005_left_upper_on_structure_small,c0005,lesion,left,upper,on_structure,lateral,small,1734948458,2820,2861,0,20,2820,0.18156,45,0.0781,0.1562,0.4434,0.8184,0.1935,0.3019,0.1476,0.256,0.2394,0.3478,47,47.0,5.72,46.48,0.1231,-0.0083,1.3817,0.9812,0.0,0.0,0.0,8,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0005_left_upper_clear_medium,c0005,lesion,left,upper,clear,medial,medium,136939023,2820,2861,0,20,2820,0.18156,45,0.0781,0.1562,0.4434,0.8184,0.3455,0.3019,0.2869,0.2433,0.4041,0.3605,60,60.0,57.27,34.73,1.649,2.2071,0.4793,0.9414,0.9768,0.0,0.9768,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0005_left_upper_moderate_medium,c0005,lesion,left,upper,moderate,lateral,medium,8879648,2820,2861,0,20,2820,0.18156,45,0.0781,0.1562,0.4434,0.8184,0.2607,0.3019,0.2021,0.2433,0.3193,0.3605,60,60.0,84.61,57.51,1.4711,1.7987,0.7887,0.9414,0.9489,0.0,0.9489,8,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0005_left_upper_on_structure_medium,c0005,lesion,left,upper,on_structure,lateral,medium,781963303,2820,2861,0,20,2820,0.18156,45,0.0781,0.1562,0.4434,0.8184,0.1518,0.3019,0.0932,0.2433,0.2104,0.3605,60,60.0,5.42,42.93,0.1262,-0.0588,1.368,0.9414,0.0,0.0,0.0,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0005_left_upper_clear_large,c0005,lesion,left,upper,clear,medial,large,1137038321,2820,2861,0,20,2820,0.18156,45,0.0781,0.1562,0.4434,0.8184,0.3461,0.3019,0.2739,0.2296,0.4184,0.3742,74,74.0,54.23,49.53,1.0951,1.4283,0.5029,0.8956,0.9659,0.0,0.9659,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0005_left_upper_clear_large__null,c0005,null_edit,left,upper,clear,medial,large,1137038321,2820,2861,0,20,2820,0.18156,45,0.0781,0.1562,0.4434,0.8184,0.3461,0.3019,0.2739,0.2296,0.4184,0.3742,74,74.0,8.89,49.53,0.1794,0.1011,0.5029,0.8956,0.0,0.0,0.0,3,fraction_of_image,"Normal right lung parenchyma, no focal abnormality",0.3,7.5,200
c0005_left_upper_moderate_large,c0005,lesion,left,upper,moderate,lateral,large,688870075,2820,2861,0,20,2820,0.18156,45,0.0781,0.1562,0.4434,0.8184,0.2607,0.3019,0.1885,0.2296,0.333,0.3742,74,74.0,92.94,56.77,1.6371,1.9193,0.7983,0.8956,0.9366,0.0,0.9366,5,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0005_left_upper_on_structure_large,c0005,lesion,left,upper,on_structure,lateral,large,2123858726,2820,2861,0,20,2820,0.18156,45,0.0781,0.1562,0.4434,0.8184,0.1754,0.3019,0.1031,0.2296,0.2476,0.3742,74,74.0,5.36,49.12,0.1091,-0.0133,1.3614,0.8956,0.0,0.0,0.0,5,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0005_left_mid_clear_small,c0005,lesion,left,mid,clear,medial,small,1045821375,2820,2861,0,20,2820,0.18156,45,0.0781,0.1562,0.4434,0.8184,0.3145,0.4873,0.2686,0.4414,0.3604,0.5332,47,47.0,70.19,24.96,2.8117,3.7596,0.6493,1.1096,0.9393,0.0,0.9393,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0005_left_mid_moderate_small,c0005,lesion,left,mid,moderate,medial,small,1568759143,2820,2861,0,20,2820,0.18156,45,0.0781,0.1562,0.4434,0.8184,0.3683,0.4873,0.3224,0.4414,0.4142,0.5332,47,47.0,48.07,37.94,1.267,1.8322,0.772,1.1096,0.0,0.0,0.0,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0005_left_mid_on_structure_small,c0005,lesion,left,mid,on_structure,lateral,small,357831380,2820,2861,0,20,2820,0.18156,45,0.0781,0.1562,0.4434,0.8184,0.1532,0.4873,0.1073,0.4414,0.1991,0.5332,47,47.0,5.35,48.7,0.1099,-0.0856,1.4076,1.1096,0.0,0.0,0.0,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0005_left_mid_clear_medium,c0005,lesion,left,mid,clear,medial,medium,12521554,2820,2861,0,20,2820,0.18156,45,0.0781,0.1562,0.4434,0.8184,0.3092,0.4873,0.2506,0.4287,0.3678,0.5459,60,60.0,66.43,29.85,2.2255,3.0486,0.6673,0.907,0.8952,0.0,0.8952,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0005_left_mid_moderate_medium,c0005,lesion,left,mid,moderate,lateral,medium,1477979215,2820,2861,0,20,2820,0.18156,45,0.0781,0.1562,0.4434,0.8184,0.2365,0.4873,0.1779,0.4287,0.2951,0.5459,60,60.0,60.55,40.81,1.4838,1.8093,0.7561,0.907,0.9849,0.0,0.9849,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0005_left_mid_on_structure_medium,c0005,lesion,left,mid,on_structure,lateral,medium,347577208,2820,2861,0,20,2820,0.18156,45,0.0781,0.1562,0.4434,0.8184,0.1639,0.4873,0.1053,0.4287,0.2225,0.5459,60,60.0,19.96,53.74,0.3714,0.2975,1.2672,0.907,0.9526,0.0,0.9526,6,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0005_left_mid_clear_large,c0005,lesion,left,mid,clear,medial,large,2134196004,2820,2861,0,20,2820,0.18156,45,0.0781,0.1562,0.4434,0.8184,0.3248,0.4873,0.2525,0.415,0.3971,0.5596,74,74.0,59.32,35.6,1.6662,2.197,0.6912,0.7211,0.1985,0.0,0.1985,6,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0005_left_mid_clear_large__null,c0005,null_edit,left,mid,clear,medial,large,2134196004,2820,2861,0,20,2820,0.18156,45,0.0781,0.1562,0.4434,0.8184,0.3248,0.4873,0.2525,0.415,0.3971,0.5596,74,74.0,10.36,35.6,0.291,-0.0404,0.6912,0.7211,0.0,0.0,0.0,5,fraction_of_image,"Normal right lung parenchyma, no focal abnormality",0.3,7.5,200
c0005_left_mid_moderate_large,c0005,lesion,left,mid,moderate,lateral,large,77189559,2820,2861,0,20,2820,0.18156,45,0.0781,0.1562,0.4434,0.8184,0.2394,0.4873,0.1671,0.415,0.3117,0.5596,74,74.0,59.11,51.12,1.1563,1.4537,0.7643,0.7211,0.9798,0.0,0.9798,6,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0005_left_mid_on_structure_large,c0005,lesion,left,mid,on_structure,lateral,large,483327639,2820,2861,0,20,2820,0.18156,45,0.0781,0.1562,0.4434,0.8184,0.1754,0.4873,0.1031,0.415,0.2476,0.5596,74,74.0,33.1,54.39,0.6086,0.6241,1.155,0.7211,0.9821,0.0,0.9821,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
